"id","confidence","correct","domain","model","seed","signal"
"generative-42-finer_ord-test-849","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-852","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-862","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-864","0.2","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-873","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-878","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-886","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-889","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-893","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-896","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-900","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-902","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-908","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-911","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-914","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-917","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-928","0.2","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-930","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-935","0.2","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-936","0.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-938","0.4","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-941","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-943","0.6","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-949","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-951","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-954","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-958","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-964","0.2","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-967","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-968","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-971","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-974","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-978","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-982","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-983","0.2","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-985","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-991","0.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-993","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-994","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-995","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-996","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1004","0.6","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1009","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1015","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1016","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1022","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1023","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1025","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1027","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1030","0.4","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1032","0.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1034","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1037","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1040","0.6","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1042","0.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1045","0.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1053","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1054","1.0","1","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1055","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1056","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1062","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1063","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-finer_ord-test-1067","1.0","0","finer_ord_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-0","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-11","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-14","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-24","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-26","0.0","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-37","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-53","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-54","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-56","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-63","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-72","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-78","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-80","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-84","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-94","0.6","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-101","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-102","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-111","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-112","0.4","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-119","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-134","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-138","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-170","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-178","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-194","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-204","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-219","0.4","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-226","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-235","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-242","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-245","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-251","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-264","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-267","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-279","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-288","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-306","0.2","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-309","0.6","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-321","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-338","0.6","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-353","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-356","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-361","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-365","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-370","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-387","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-396","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-407","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-411","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-415","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-416","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-435","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-446","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-454","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-474","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-484","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-486","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-490","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-503","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-512","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-521","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-522","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-528","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-559","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-562","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-583","0.6","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-586","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-598","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-609","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-642","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-647","0.4","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-654","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-670","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-689","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-694","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-700","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-708","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-727","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-731","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-736","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-741","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-743","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-753","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-755","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-763","1.0","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-771","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-790","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-807","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-816","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-834","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-841","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-843","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-855","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-862","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-869","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-874","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-875","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-877","0.6","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-878","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-891","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-895","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-897","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-899","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-900","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-915","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-924","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-949","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-962","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-967","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-971","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-990","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1007","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1028","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1035","0.8","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1036","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1038","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1043","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1053","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1064","0.8","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1073","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1082","1.0","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1091","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1094","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1101","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1134","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1148","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1153","0.6","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1157","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1158","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1163","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1172","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1190","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1195","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1225","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1252","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1264","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1265","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1266","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1279","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1280","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1283","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1284","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1290","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1293","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1309","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1318","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1325","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1338","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1357","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1370","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1376","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1379","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1382","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1394","0.4","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1397","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1399","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1401","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1410","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1412","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1422","0.8","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1424","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1432","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1433","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1437","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1438","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1443","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1447","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1455","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1478","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1510","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1512","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1515","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1517","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1522","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1530","0.8","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1577","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1598","0.4","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1613","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1644","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1650","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1654","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1663","0.6","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1691","0.6","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1692","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1710","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1720","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1723","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1728","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1735","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1751","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1776","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1791","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1797","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1798","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1804","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1811","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1814","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1841","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1879","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1884","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1887","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1893","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1900","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1904","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1913","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1916","0.8","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1936","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1945","0.6","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1966","1.0","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1970","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1971","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1979","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-1984","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2002","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2007","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2015","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2024","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2049","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2052","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2085","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2089","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2093","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2115","0.8","1","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2131","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2145","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2161","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2166","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2175","0.4","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2196","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2202","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2209","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2214","0.8","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2238","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2249","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2256","0.2","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2257","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2263","0.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2277","0.6","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2286","1.0","0","tweetner7_test","generative","42","conf_min_sc"
"generative-42-tweetner7-test2021-2289","1.0","0","tweetner7_test","generative","42","conf_min_sc"
